,,,acc_0,f1_0,gmean_0,BA_0,MCC_0,AP_0,acc_1,f1_1,gmean_1,BA_1,MCC_1,AP_1,acc_2,f1_2,gmean_2,BA_2,MCC_2,AP_2,acc_3,f1_3,gmean_3,BA_3,MCC_3,AP_3,acc_4,f1_4,gmean_4,BA_4,MCC_4,AP_4,acc_5,f1_5,gmean_5,BA_5,MCC_5,AP_5,acc_6,f1_6,gmean_6,BA_6,MCC_6,AP_6,acc_7,f1_7,gmean_7,BA_7,MCC_7,AP_7,acc_8,f1_8,gmean_8,BA_8,MCC_8,AP_8,acc_9,f1_9,gmean_9,BA_9,MCC_9,AP_9,avg_acc,avg_f1,avg_gmean,avg_BA,avg_MCC,avg_AP
XGBoostWrapper,default,new_led7digit,0.7979999999999999,0.7844706187441163,0.7747878052781575,0.7855412521201994,0.7558205114485337,0.795220070918296,0.806,0.7863062020770191,0.7701956292803407,0.7918643831801727,0.7656388808701663,0.7808268471947033,0.79,0.7740048304187968,0.7623356215856368,0.7770671628566366,0.746454238444793,0.7805427302307992,0.796,0.7824559590735544,0.7746073361786332,0.7876974000658211,0.7534605713176891,0.7904804175912252,0.8140000000000001,0.7971133780657849,0.7867867546372157,0.8035038353459406,0.7759179531337825,0.7897577575031673,0.8,0.7826627077999114,0.7711563382577048,0.7891604010025062,0.7592214958927329,0.7918523406653474,0.8099999999999999,0.7973774791389763,0.7932321253071704,0.8015392015392016,0.7701449530519464,0.7946146227921136,0.806,0.7918847882409391,0.7835609603241475,0.7951961975646186,0.7657708491046067,0.7862243914569592,0.8099999999999999,0.792625385016802,0.7787485291108421,0.7964360395939345,0.7719230853344167,0.7940199630514104,0.806,0.7880282642058699,0.7782778727859874,0.7926804384699121,0.76596623899964,0.7913084765155982,0.8036000000000001,0.787692961278177,0.7773688972745837,0.7920686311738943,0.7630318777598307,0.789484761791962
GBTClassifier,GlobalCS,new_led7digit,0.5479999999999999,0.4813833223704802,0.46760433060487766,0.5350106326422115,0.44406293404910413,0.5353429840311804,0.43599999999999994,0.32799437579456764,0.2506393174933993,0.4018102073365231,0.31410139903905865,0.41680264231632086,0.582,0.5505814090185811,0.5299305330819666,0.5849458241563504,0.4962836569389649,0.5699277868491718,0.45999999999999996,0.3794422562266934,0.3239333007594133,0.4514618617250196,0.35020333319240293,0.4656513579694265,0.41,0.3188989161077206,0.2944537271308083,0.38844965950229104,0.269296457072046,0.3990536286969424,0.526,0.4757684031153766,0.4127318521583797,0.5262530062530063,0.43808209039748186,0.5500232235359221,0.516,0.45425607227496273,0.4422955791774784,0.5066037568669147,0.41014729439877345,0.5125799084492528,0.524,0.46141366838841724,0.44918355838068846,0.515740107845371,0.4156011170314365,0.5040166551349825,0.34400000000000003,0.221219412535202,0.11310366962618337,0.3099920255183413,0.19464209957870865,0.31200770446512377,0.626,0.5823792953801202,0.5051293214277867,0.6318600794916585,0.5623142353652412,0.6487034005060927,0.49720000000000003,0.42533371312121215,0.37890051898409827,0.48521271613376876,0.38947346170632186,0.4914109291954416
XGBoostWrapper,GlobalCS,new_led7digit,0.798,0.7819210581924205,0.7753425795286747,0.790643401432875,0.7561209789584546,0.7836401975568392,0.8019999999999999,0.7862158932041382,0.7785315737656905,0.7933768765347712,0.7618371551982861,0.786517203129114,0.78,0.7662095108113973,0.760281213296366,0.770472772841194,0.7342348211126476,0.7858048261834607,0.796,0.7799467084005804,0.7730874922550084,0.7859106098579782,0.7548347762032405,0.7814856792815901,0.8039999999999999,0.7891994932624657,0.783814975469476,0.7971596921596922,0.7640035033147099,0.790916475260834,0.7860000000000001,0.7704848026987843,0.7639446953477058,0.7770407078301815,0.7413892565509872,0.7743579428101358,0.7959999999999999,0.7817070235159197,0.7737405005795865,0.7850481000481,0.7528689532085502,0.7812317312731273,0.808,0.7964352167291548,0.7895365478259212,0.7994803929014456,0.7681753434018684,0.7856578527163046,0.7859999999999999,0.7733737574371964,0.7691637124677637,0.7793306498569657,0.7422685160412994,0.7924855779596586,0.8,0.78096196964137,0.7702751320556174,0.787384370015949,0.758604336690646,0.7763980827795308,0.7956,0.7806455433893429,0.7737718422591812,0.7865847573479152,0.7534337640680691,0.7838495568950596
GBTClassifier,StaticSMOTE,new_led7digit,0.602,0.5894239441089182,0.5297149791514838,0.6254283435862383,0.5407121570081838,0.660309362787151,0.592,0.5807791104971605,0.5305430736037638,0.6073620920989341,0.5242896047480657,0.6451500928297976,0.6100000000000001,0.6066239469179134,0.5524146268215888,0.6334897850687324,0.5489977888666652,0.6742978386199691,0.656,0.6331719578815411,0.5753775461552901,0.6664503430292904,0.5992996480617699,0.6874893265965918,0.6359999999999999,0.6252258323138478,0.5282915761238745,0.6558446621604517,0.578245445034103,0.6822067410230199,0.6060000000000001,0.5918224510696133,0.5271812718400224,0.627073238652186,0.5460466383349054,0.6542116429827066,0.634,0.6289497241939059,0.5894771851435698,0.6491144527986633,0.5673829470409906,0.682723796885145,0.6599999999999999,0.6415361246270888,0.5670047745361182,0.6706627680311891,0.6079569096172028,0.7075172972469964,0.7020000000000001,0.6898632428320786,0.6565956082998851,0.7108850408850408,0.6474411888987616,0.7262815731433472,0.606,0.5951021393547015,0.5305809305542677,0.6195926685400369,0.5407340540614117,0.6481323007330727,0.6304000000000001,0.6182498473796769,0.5587181572229865,0.6465903394850763,0.570110638167206,0.6768319972847797
XGBoostWrapper,StaticSMOTE,new_led7digit,0.8039999999999999,0.7919339393731942,0.7866857716340028,0.794565960355434,0.762773932814919,0.791801086779025,0.792,0.7844884977359561,0.7772897616570554,0.7865055315055315,0.750005711012224,0.7861284766738423,0.806,0.792609372392112,0.7885444026072692,0.7961844003949267,0.7653952023507715,0.7850333641636991,0.808,0.7953600505923439,0.7908076795715091,0.7997964608490925,0.7682337034221073,0.7887846191918331,0.8039999999999999,0.7924675567529361,0.7865360458899806,0.7955721374142427,0.7646614573889865,0.7882229477069643,0.7979999999999999,0.7850669058384394,0.7743879813160631,0.7906312498417762,0.7578967890329004,0.7936603471649046,0.8019999999999999,0.7885229779289727,0.7789789792833519,0.7931781473886738,0.7602561619483573,0.7847336714729652,0.804,0.7880506729587244,0.7737502523650808,0.7922929799245588,0.7635092457055777,0.7825023368264702,0.812,0.798428508245758,0.794733664337169,0.8045979848611428,0.7730164849326793,0.78569132695525,0.804,0.7915430156381488,0.7850267353888274,0.7944708994708993,0.7642308387807535,0.7910374437914168,0.8033999999999999,0.7908471497456586,0.783674127405031,0.7947795752006278,0.7629979527389277,0.7877595620726372
GBTClassifier,SMOTE,new_led7digit,0.6679999999999999,0.6465969704301162,0.6147429142194889,0.661246424141161,0.6008190563604252,0.7080955606888848,0.6219999999999999,0.5863067934991117,0.5214944204094781,0.6157573225994278,0.557180808245018,0.6364924947811083,0.718,0.7129605898215647,0.6693319120808165,0.7324365205944152,0.6650333903030566,0.7250240340934095,0.6940000000000001,0.6696025840116634,0.6162100318161832,0.6864081921976658,0.6345107828970075,0.7134190915068018,0.6359999999999999,0.5976016746225319,0.5170563134128373,0.6412713602187287,0.5829620046075902,0.6554124075422327,0.7339999999999999,0.7116114616204096,0.6522907570615925,0.7217045138097771,0.6836529716835045,0.7189004537723187,0.756,0.7405220818070021,0.7208959277102098,0.7513538897749424,0.7104284368305308,0.7548604666240476,0.728,0.7030727109757933,0.6642977426337519,0.7319847598794967,0.6824903248732133,0.6986108426861761,0.72,0.7093820360986522,0.694574000592355,0.721106301106301,0.6637681253845246,0.7206757408589882,0.6980000000000001,0.6602528135886349,0.57821587003864,0.692550568340042,0.6510538678361739,0.6662363028380299,0.6973999999999999,0.673790971647548,0.6249109889975353,0.6955819852661957,0.6431899769021044,0.6997727395391997
XGBoostWrapper,SMOTE,new_led7digit,0.804,0.7948750135909036,0.7897899672980628,0.7994239386344649,0.763812814333754,0.8055213706288817,0.796,0.779566059299022,0.7648768150387193,0.7873750031644768,0.7556579692644371,0.78031945966653,0.808,0.7940186753512415,0.7879997169884995,0.801950330371383,0.7693411292566417,0.7911113638686882,0.7979999999999999,0.7832965433147538,0.7746210174907713,0.7867976760082023,0.755893070655817,0.7811138277345917,0.784,0.7684437262243108,0.7600698134154797,0.7721653882180199,0.7395457213205613,0.790070456329108,0.798,0.7797804328810898,0.7651421909530438,0.7880339738234475,0.7568984404232113,0.7873949857094447,0.7939999999999999,0.7811576653853323,0.7748997121987207,0.7865440115440115,0.7508890610976502,0.7806279702090712,0.7939999999999999,0.778338945490527,0.7676843015430421,0.7824280397964609,0.7511424030724986,0.7901242505017809,0.7879999999999999,0.7740738215606568,0.7683255079618603,0.7779260018733704,0.7431866863465407,0.7854158285792416,0.784,0.7701055496458652,0.7594173566352994,0.7750473405736563,0.7385599315261198,0.7744835758869508,0.7948,0.7803656432743703,0.7712826399523498,0.7857691704007493,0.7524927227297231,0.7866183089114289
GBTClassifier,ClusterCentroids,new_led7digit,0.612,0.5945219178717474,0.5341520096518498,0.6230561251613883,0.551577288947065,0.6299070381983921,0.6120000000000001,0.5945810096486526,0.5160931950402545,0.6272074124705703,0.547661093124074,0.6724139509354494,0.518,0.5039272435940457,0.3619003283670358,0.5647964608490924,0.4578277641977701,0.553552803581898,0.5579999999999999,0.5604727853700506,0.487485897613804,0.595275056327688,0.4858184165039917,0.6189831802775092,0.6280000000000001,0.6121282898825291,0.5369865223859253,0.6486218070428598,0.5737287975914148,0.6692987583222167,0.596,0.5767073262711297,0.506834184185575,0.6134194071036176,0.5353639225416637,0.6347880918015992,0.646,0.640107165325331,0.6289816245770729,0.6569250145565935,0.5895696326286012,0.7047150369004912,0.558,0.5255475463368187,0.42976642223468176,0.5676630971367814,0.48904831087385536,0.5856996411057561,0.6539999999999999,0.6455583169832113,0.582609353035173,0.6729590390116706,0.6010778786182117,0.6907891927148919,0.628,0.619382711032493,0.5380009008199524,0.6409759246601352,0.5646043401013792,0.6552977598265153,0.6010000000000001,0.5872934312316009,0.5122810437911325,0.6210899344320396,0.5396277445128027,0.6415445453664719
XGBoostWrapper,ClusterCentroids,new_led7digit,0.7859999999999999,0.7758965905344045,0.7730258377594617,0.783493329282803,0.7440476083253895,0.7523848974140523,0.788,0.7729208845364659,0.7652359269346579,0.7804115085694032,0.7447464481194297,0.7463136175831726,0.7619999999999999,0.7525675162134037,0.7430618018198734,0.7612326270221008,0.7179494721132349,0.7625415205903163,0.79,0.7780409231704412,0.7697428799208808,0.7830896686159845,0.7471671596509573,0.7413677384071982,0.762,0.7541830556378766,0.7488748234016015,0.7651564517353991,0.7177878130718266,0.7340526145263565,0.7699999999999999,0.7549245740921304,0.7456112667800625,0.7601648059542796,0.7231945537380451,0.744380114480148,0.76,0.7504441231421701,0.7462630945040252,0.7615275562643984,0.7125241592705608,0.7619937141405656,0.7619999999999999,0.7470452907978318,0.738572939848086,0.7571266550213919,0.7165140490173718,0.7509194933936865,0.7879999999999999,0.7768005581124056,0.7707834430896895,0.7821047568415989,0.7451220941935763,0.7446243781871004,0.7620000000000001,0.7549711556643401,0.7469295287829494,0.7629815700868333,0.7166064534908839,0.7513973618993288,0.773,0.761779467190147,0.7548101542841288,0.7697288929394193,0.7285659810991276,0.7489975450621926
GBTClassifier,SOUP,new_led7digit,0.196,0.054621848739495805,0.02154434690031885,0.16666666666666666,0.0,0.16666666666666666,0.196,0.054621848739495805,0.02154434690031885,0.16666666666666666,0.0,0.16666666666666666,0.196,0.054621848739495805,0.02154434690031885,0.16666666666666666,0.0,0.16666666666666666,0.196,0.054621848739495805,0.02154434690031885,0.16666666666666666,0.0,0.16666666666666666,0.306,0.18981955495186406,0.1569147913437286,0.27942583732057413,0.13746818257475135,0.27975028395161394,0.196,0.054621848739495805,0.02154434690031885,0.16666666666666666,0.0,0.16666666666666666,0.196,0.054621848739495805,0.02154434690031885,0.16666666666666666,0.0,0.16666666666666666,0.196,0.054621848739495805,0.02154434690031885,0.16666666666666666,0.0,0.16666666666666666,0.196,0.054621848739495805,0.02154434690031885,0.16666666666666666,0.0,0.16666666666666666,0.196,0.054621848739495805,0.02154434690031885,0.16666666666666666,0.0,0.16666666666666666,0.207,0.06814161936073262,0.03508139134465983,0.1779425837320574,0.013746818257475136,0.1779750283951614
XGBoostWrapper,SOUP,new_led7digit,0.798,0.786900997521358,0.7809099708913925,0.791993493835599,0.7563703213090415,0.7846912196122295,0.7979999999999999,0.7834572249820945,0.7792415990983421,0.7886819321029848,0.7562607371348109,0.7902111548866549,0.7899999999999999,0.7813287349695085,0.7780226275670084,0.7850532897901318,0.7460652077215528,0.7772938627062452,0.796,0.7795684088653491,0.7739176696187174,0.786024657603605,0.753872101402042,0.7825326894652727,0.8099999999999999,0.7986681122812521,0.7951104827129504,0.8033623199412672,0.7708727023826926,0.7862878059230128,0.7979999999999999,0.7859028620062835,0.7844439259306693,0.7952984734563682,0.7574890368959867,0.7806320605501029,0.8119999999999999,0.8007227048559734,0.7988244603625944,0.8079700513911039,0.7744678450177988,0.781954579861456,0.8019999999999999,0.7952718327211455,0.7948436574012689,0.801137819295714,0.7621619854833657,0.7870765544241713,0.8099999999999999,0.7947507057131346,0.7887473679180009,0.8019118503329029,0.7711751660339876,0.7846570758957259,0.792,0.7816102627286969,0.7792776761058428,0.7875012025012025,0.7487926326647335,0.7852528232174614,0.8006,0.7888181846644796,0.7853339437606788,0.7948935090250879,0.7597527736046013,0.7840589826542333
GBTClassifier,MDO,new_led7digit,0.692,0.629974846150476,0.5141028036125983,0.6441126806916281,0.6262884024133584,0.6476683151290249,0.636,0.5573621055611252,0.37310319168167644,0.5933716867927394,0.564263003037416,0.5724505556077529,0.6659999999999999,0.5959569908041233,0.4388678218970085,0.625062656641604,0.6022657819349753,0.6139637688302905,0.6719999999999999,0.5746234194334485,0.3924627095269384,0.610209741525531,0.608904653003767,0.6010112742739296,0.628,0.5364718038373577,0.31035860300648216,0.5774862661704767,0.5623962621040546,0.6321871741221795,0.72,0.6959112111474013,0.6397231944826547,0.7006013771803247,0.6631764559748614,0.735309432587045,0.654,0.5376686886406613,0.3159506305143728,0.5787653477127161,0.5873207359905065,0.5669204032319879,0.6980000000000001,0.6588259621680449,0.5725133618001588,0.6781519455203665,0.6381049778505969,0.6450436038302362,0.722,0.6875220044820874,0.631053471540679,0.6996811473127262,0.667327297418257,0.7091438925115714,0.6639999999999999,0.6202954813130683,0.49063501391265085,0.6372990557201084,0.5997302657222565,0.6769963885749253,0.6751999999999999,0.6094612513537794,0.46787708019752194,0.6344741905268221,0.6119777835450051,0.6400694808698943
XGBoostWrapper,MDO,new_led7digit,0.8,0.7837455215085504,0.775522277516923,0.7863636363636364,0.7580479226318514,0.7921046416353957,0.8019999999999999,0.7876919543811379,0.7785257677836324,0.7929980253664464,0.7609013021874492,0.7924983248608719,0.8099999999999999,0.7941900030720539,0.786815543393093,0.7971210855421381,0.7707578190897124,0.7893993721442726,0.796,0.7757830192247742,0.760699494648817,0.7788290169869118,0.7537468320711457,0.7955408241826801,0.7859999999999999,0.7718315093815251,0.7630617303546947,0.7749651907546644,0.7405634179584253,0.7961438012759215,0.808,0.7916946196558488,0.781748299550058,0.7953825219614694,0.7682276957569907,0.7846926426182519,0.8,0.792630409939888,0.7891572981284946,0.796477810688337,0.7577484773648866,0.7971722125875936,0.796,0.7830168171628351,0.7740872657446907,0.7891163514847725,0.7535068439966353,0.7998710897243544,0.8019999999999999,0.789278495172008,0.7826002745561371,0.7917652717652717,0.7603531481668708,0.8021310408609927,0.7939999999999999,0.7738730523112675,0.7600579007071279,0.7777186653502443,0.7516166071793577,0.7973295527261193,0.7993999999999999,0.7843735401809888,0.775227585238367,0.7880737576263892,0.7575470066403325,0.7946883502616455
GBTClassifier,default,thyroid-newthyroid,0.7395348837209302,0.4522216846503012,0.2650805962113491,0.44158730158730164,0.2856042498553731,0.4933401998567984,0.7348837209302326,0.44118107516979393,0.2526861593501749,0.43206349206349215,0.2701850389278172,0.4800063543604309,0.7441860465116279,0.45371171637075386,0.26521387369329796,0.4438095238095238,0.30500052747590434,0.5033899390562973,0.7302325581395348,0.4136353386016583,0.21855949059090757,0.412063492063492,0.2748471851913179,0.47609793873011474,0.7441860465116279,0.4419269868611882,0.2493938808613611,0.4438095238095238,0.2714264051490061,0.4900186140007617,0.7395348837209302,0.4465663983812041,0.22961096063439074,0.4463492063492064,0.2898575986338011,0.4722746362451411,0.7302325581395348,0.4015962897689357,0.189858185092206,0.4152380952380952,0.2197606972378085,0.46979133479924595,0.7488372093023256,0.47523011708595797,0.280565043650863,0.4549206349206349,0.3456319710445551,0.4874174327859732,0.7302325581395348,0.41528672842206216,0.1979769342960091,0.4136507936507936,0.2864391661784211,0.4758063721535077,0.7441860465116279,0.4297576746918759,0.17837263073410486,0.446984126984127,0.273349560429024,0.4755116922161733,0.7386046511627906,0.43711140100037316,0.23273177551146645,0.43504761904761907,0.2822102400123029,0.4823654514204444
XGBoostWrapper,default,thyroid-newthyroid,0.9348837209302326,0.9078706020127727,0.8822965442466888,0.887936507936508,0.8616994746574316,0.9956941283698792,0.9581395348837208,0.9371047395227722,0.9146927556949853,0.9225396825396824,0.910062346986279,0.9919178794864875,0.944186046511628,0.920817303625028,0.9019045903914403,0.9085714285714287,0.8819402173247282,0.9911866089708565,0.9488372093023255,0.9229215515970572,0.8927484149140676,0.9019047619047619,0.8891431074217229,0.9900219326568745,0.9581395348837208,0.9370899192783183,0.9150582830764037,0.9225396825396824,0.9107693809333792,0.9927696899874319,0.9581395348837208,0.9392106055421132,0.9162740631671378,0.9225396825396824,0.9103527184808075,0.9976889285888173,0.9581395348837208,0.9376638920160867,0.9072527643002545,0.9152380952380954,0.9104905319978233,0.9865073129788865,0.944186046511628,0.9189342532390363,0.8918308382563136,0.8996825396825396,0.8814115601290856,0.9851331115369686,0.9441860465116279,0.9203846943349852,0.8882256639777347,0.8923809523809524,0.8799510041997646,0.9896747478850774,0.9534883720930232,0.9292561367193208,0.9039333551034543,0.9114285714285714,0.8995653679860964,0.9971515722811546,0.9502325581395349,0.9271253697887489,0.9014217273128482,0.9084761904761904,0.8935385710117117,0.9917745912742435
