,,,,AP_0,AP_1,AP_2,AP_3,AP_4,AP_5,AP_6,AP_7,AP_8,AP_9,BA_0,BA_1,BA_2,BA_3,BA_4,BA_5,BA_6,BA_7,BA_8,BA_9,MCC_0,MCC_1,MCC_2,MCC_3,MCC_4,MCC_5,MCC_6,MCC_7,MCC_8,MCC_9,acc_0,acc_1,acc_2,acc_3,acc_4,acc_5,acc_6,acc_7,acc_8,acc_9,f1_0,f1_1,f1_2,f1_3,f1_4,f1_5,f1_6,f1_7,f1_8,f1_9,gmean_0,gmean_1,gmean_2,gmean_3,gmean_4,gmean_5,gmean_6,gmean_7,gmean_8,gmean_9,avg_acc,avg_f1,avg_gmean,avg_BA,avg_MCC,avg_AP
GBTClassifier,DiceLoss,"{'alpha': 0.5, 'square_denominator': True, 'reduction': 'sum', 'index_label_position': False, 'smooth': 0.0001}",new_vehicle,0.31296559300547316,0.37930720120021727,0.49347539473143787,0.327829268813114,0.3774263962119965,0.38426300619503156,0.32295418435975287,0.3347993584214735,0.32053167042472663,0.37334563782042796,0.18175839208670946,0.19935186336691124,0.27670291784518863,0.1794576832196531,0.2132863359470747,0.2692944492807694,0.17591566512223147,0.15521362738189,0.15336099073445172,0.16787209674350576,-0.24976245671596362,-0.1947049332148792,-0.06484553723137872,-0.23604966350557302,-0.17508333784600277,-0.09190004491801462,-0.23486651194881464,-0.27983139666197115,-0.21890285468669807,-0.23720775031593383,0.2540549947789767,0.2566237382526976,0.3947232857640098,0.23179951270449006,0.2981761225200139,0.3831256526279151,0.2318482422554821,0.14998259658893145,0.2105534284719805,0.24016011138183085,0.14643268072201993,0.1654670170474491,0.22748341856093518,0.14652693477972742,0.16877598924752318,0.2154269526861042,0.15553536204594193,0.11552140081682036,0.13400426287654252,0.13809651522364522,0.056479133854630784,0.06652573696832073,0.09415090070822293,0.07375309587584154,0.07055371667248084,0.06700017750574491,0.08196983040994113,0.05239266667252266,0.05648980055072651,0.047533972562160264,0.26510476853463283,0.1613270534006709,0.06668490317805922,0.19722140217283854,-0.19831544870452295,0.36268977111836515
XGBoostWrapper,DiceLoss,"{'alpha': 0.5, 'square_denominator': True, 'reduction': 'sum', 'index_label_position': False, 'smooth': 0.0001}",new_vehicle,0.7316626445917023,0.7352121758271657,0.7328915113909085,0.7396041194317033,0.7246444833548793,0.7328513030664483,0.724285855637641,0.7377097462057274,0.7315978889515267,0.7321991781694005,0.9198216724755712,0.927093044514385,0.9261647145983671,0.9380679147573814,0.93280662034424,0.9316046182120052,0.9183760896346396,0.9211531446209967,0.9234658008050621,0.9157806413073171,0.8819424864751191,0.8917670445274994,0.8877338355783863,0.9049654776307033,0.9016268284865652,0.8971088084258099,0.878023003108342,0.8823195568009974,0.8858547943450514,0.8745589178642135,0.9267525234946049,0.9326209537069265,0.9302819352593108,0.9408701705534286,0.9385520361990951,0.9361503654716324,0.9243438914027149,0.9267177166724678,0.9290706578489385,0.9219979115906718,0.9243082186341075,0.9309449330641426,0.9281285549008164,0.9395757725926439,0.9364668808516671,0.9336475586830257,0.9217207136221838,0.9251297604307492,0.9263756352194534,0.920440845862095,0.9192483958646896,0.9264566816265573,0.9256743629779114,0.9373586917682839,0.9320825139480438,0.9307200204781388,0.9172133141500728,0.9204190224931754,0.9217146571556721,0.9145826434845603,0.9307358162199793,0.9286738873860886,0.9245470303947106,0.9254334261269964,0.8885900753242687,0.7322658906627103
GBTClassifier,DiceLoss,"{'alpha': 0.5, 'square_denominator': True, 'reduction': 'sum', 'index_label_position': False, 'smooth': 1e-05}",new_vehicle,0.40682804126510846,0.3826209559813293,0.4349931300558417,0.42592701142479594,0.3637430588434217,0.3746772024043784,0.4354439410501155,0.4796991956190717,0.38919498981535794,0.4193635579940279,0.2605585476994505,0.2450053784185111,0.3076118599442813,0.2642710648524602,0.2662426272617791,0.21814880362075986,0.2962392737221739,0.31930937279774485,0.2064177713151721,0.24205326441304553,-0.10952061006560403,-0.12939746138742167,-0.04056026969996569,-0.11143757422900231,-0.11532705993543271,-0.17619120632685298,-0.06491169355695521,-0.011630861285036728,-0.17759631190588376,-0.13202813872234093,0.3082909850330665,0.28022276366167764,0.4160529063696485,0.36782457361642884,0.3465506439262095,0.2894187260703098,0.4372711451444483,0.48105812739296905,0.2941315697876784,0.3514166376609816,0.2383470035014675,0.20953529219440545,0.23743968909199914,0.19514645902898284,0.2093806348738338,0.18911600974022696,0.22843570285371734,0.22959601609782418,0.17351693584994865,0.19336787301263725,0.16006458149196354,0.12412625100067136,0.08296464164393505,0.06883323803454441,0.09864103472430182,0.0959173965133037,0.07653902522125451,0.057069003100286675,0.06822044214719249,0.06806104644022379,0.3572238078663418,0.2103881616245043,0.09004366603176774,0.2625857964045379,-0.1068601187114496,0.4112491084453448
XGBoostWrapper,DiceLoss,"{'alpha': 0.5, 'square_denominator': True, 'reduction': 'sum', 'index_label_position': False, 'smooth': 1e-05}",new_vehicle,0.8850589951809832,0.8933118649437832,0.887172163743536,0.8932343557732146,0.8795430884161641,0.8893734668235422,0.8870703102603622,0.8923196704947689,0.8969225213733903,0.8946919194580414,0.9338482531300588,0.9492759649531196,0.9512237868530619,0.9429858726165156,0.9458511134708125,0.938782755472222,0.9404014468583552,0.9437013351445636,0.9508646604953034,0.9441220210098459,0.8923897316580482,0.9204501402083807,0.9242016726395047,0.9064157276999923,0.9132381319594417,0.9022537319767198,0.9052103359589984,0.9149758991764154,0.9206324862990117,0.9133100905081493,0.9326348764357816,0.9503237034458755,0.9527044900800556,0.9408980160111382,0.945583014270797,0.9385450748346675,0.9408701705534284,0.9468221371388792,0.9503793943612948,0.9456038983640793,0.9308399588926152,0.9485653214989573,0.9509414734390889,0.9399809501749095,0.9436599740786132,0.9371247636876328,0.9390775161556448,0.9448168888559468,0.9489030410195266,0.9432021391930914,0.933425643625192,0.9488384897987243,0.9509799767375595,0.9424744834491159,0.9452593234057769,0.93816058988645,0.9401489202495377,0.9434339516929768,0.9508137546630964,0.9433376406559126,0.9444364775495998,0.9427112026996027,0.9436872774164341,0.944105721000386,0.9113077948084662,0.8898698356467787
GBTClassifier,DiceLoss,"{'alpha': 0.25, 'square_denominator': True, 'reduction': 'sum', 'index_label_position': False, 'smooth': 0.001}",new_yeast,0.16730997745610537,0.17280044275213063,0.18587929257863856,0.184562261258564,0.1723056115907041,0.14964396745760217,0.18526496744700155,0.19919790648042998,0.18972654185480933,0.18077396407614635,0.10867040143012133,0.0830091118322541,0.11448985436939815,0.11665162361482495,0.10066592010031376,0.11961356096822713,0.11692774414164227,0.10205670472849002,0.1057920639580185,0.10240481800716487,-0.013426273734097455,-0.10599735297459474,0.017509349441942972,0.0084329730287587,-0.04185507078678317,0.03588209196556693,0.029583686130776516,-0.020107617993836806,-0.02863438192946658,-0.03668941858240397,0.2695490945490946,0.17315952315952315,0.2910592410592411,0.2641573391573392,0.26350896350896347,0.2863886613886614,0.3079352079352079,0.26149558649558646,0.2857334607334608,0.2385772135772136,0.06585148382974564,0.045601061647979176,0.07826520683209374,0.06792132980438784,0.06591403352409078,0.06887264994396529,0.08210978785682735,0.06309709404470394,0.0614478058636993,0.054181889477609615,0.02125333259583447,0.020108422532289567,0.02494241863641384,0.021704664908359438,0.02262161130269273,0.021488137886191395,0.024006597693415708,0.021492502722303165,0.019641343372256197,0.01967555894377018,0.2641564291564292,0.06532623428251028,0.021693459059352667,0.10702818031504553,-0.015530201543413757,0.1787464932952132
XGBoostWrapper,DiceLoss,"{'alpha': 0.25, 'square_denominator': True, 'reduction': 'sum', 'index_label_position': False, 'smooth': 0.001}",new_yeast,0.11111111111111112,0.11111111111111112,0.11111111111111112,0.11111111111111112,0.11111111111111112,0.11111111111111112,0.11111111111111112,0.11111111111111112,0.11111111111111112,0.11111111111111112,0.11111111111111112,0.11111111111111112,0.11111111111111112,0.11111111111111112,0.11111111111111112,0.11111111111111112,0.11111111111111112,0.11111111111111112,0.11111111111111112,0.11111111111111112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.311996086996087,0.311996086996087,0.311996086996087,0.311996086996087,0.311996086996087,0.311996086996087,0.311996086996087,0.311996086996087,0.311996086996087,0.311996086996087,0.052844681739283285,0.052844681739283285,0.052844681739283285,0.052844681739283285,0.052844681739283285,0.052844681739283285,0.052844681739283285,0.052844681739283285,0.052844681739283285,0.052844681739283285,0.0166810053720006,0.0166810053720006,0.0166810053720006,0.0166810053720006,0.0166810053720006,0.0166810053720006,0.0166810053720006,0.0166810053720006,0.0166810053720006,0.0166810053720006,0.311996086996087,0.05284468173928329,0.0166810053720006,0.11111111111111113,0.0,0.11111111111111113
GBTClassifier,DiceLoss,"{'alpha': 0.25, 'square_denominator': True, 'reduction': 'sum', 'index_label_position': False, 'smooth': 0.0001}",new_yeast,0.18880305277149834,0.1631876549798396,0.17424314225736232,0.2074902005962068,0.16822345038937003,0.15632280888528077,0.19730954471033932,0.17438631428041554,0.16239277524001752,0.1512255841283374,0.09494082198223525,0.09889890316528308,0.0952910094116016,0.10625265258442185,0.10175227177243942,0.10168530751488487,0.1150129334561778,0.11543291760315029,0.12757112254105063,0.11577200993215345,-0.053148432304712154,-0.03994524084745767,-0.029803572954213254,0.0010343370722587023,-0.011555292834399206,-0.006043891713301472,0.018965379163432612,0.002034579099801548,0.0397527961225386,0.025938302177735195,0.22714305214305214,0.23523296023296023,0.23051460551460554,0.2567840567840568,0.2540836290836291,0.21625489125489125,0.30657475657475663,0.2433001183001183,0.30593548093548095,0.2776594776594777,0.06718979247140075,0.057004354504985956,0.0568899580561793,0.06928301609486301,0.06665505905720223,0.07962565550265525,0.07360290355428806,0.0689063436331365,0.0719701343523964,0.06926991499941014,0.023484194919317795,0.020180583829020445,0.02107219511325932,0.0234719481131743,0.023273321647300137,0.025488883807307593,0.022844453194060158,0.022720404426993267,0.021898921670506312,0.022503312900958382,0.25534830284830284,0.06803971322265176,0.022693821962189772,0.10726099499633983,-0.005277103701831709,0.17435845282386678
XGBoostWrapper,DiceLoss,"{'alpha': 0.25, 'square_denominator': True, 'reduction': 'sum', 'index_label_position': False, 'smooth': 0.0001}",new_yeast,0.11111111111111112,0.11111111111111112,0.11111111111111112,0.11111111111111112,0.11111111111111112,0.11111111111111112,0.11111111111111112,0.11111111111111112,0.11111111111111112,0.11111111111111112,0.11111111111111112,0.11111111111111112,0.11111111111111112,0.11111111111111112,0.11111111111111112,0.11111111111111112,0.11111111111111112,0.11111111111111112,0.11111111111111112,0.11111111111111112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.311996086996087,0.311996086996087,0.311996086996087,0.311996086996087,0.311996086996087,0.311996086996087,0.311996086996087,0.311996086996087,0.311996086996087,0.311996086996087,0.052844681739283285,0.052844681739283285,0.052844681739283285,0.052844681739283285,0.052844681739283285,0.052844681739283285,0.052844681739283285,0.052844681739283285,0.052844681739283285,0.052844681739283285,0.0166810053720006,0.0166810053720006,0.0166810053720006,0.0166810053720006,0.0166810053720006,0.0166810053720006,0.0166810053720006,0.0166810053720006,0.0166810053720006,0.0166810053720006,0.311996086996087,0.05284468173928329,0.0166810053720006,0.11111111111111113,0.0,0.11111111111111113
GBTClassifier,DiceLoss,"{'alpha': 0.25, 'square_denominator': True, 'reduction': 'sum', 'index_label_position': False, 'smooth': 1e-05}",new_yeast,0.14172154621624805,0.15378928071000916,0.14246048874578424,0.18436734796500104,0.15183419517635216,0.17506575780111894,0.14742298250363242,0.13910129414857814,0.1428802175297627,0.14264851068272438,0.11670100262323857,0.12250618276455547,0.10609734701793498,0.12641602228012624,0.10637363994961777,0.10529926488651853,0.11553186408007302,0.11433048265241494,0.11567160797077385,0.11281034812640675,0.025377173464535174,0.06117225325277727,-0.02633493010546293,0.055138828698792164,9.517909406464575e-05,-0.019793356642811503,0.034250968550419106,0.01015611519383906,0.02930240998487791,0.00027809113126808506,0.25394940394940396,0.30254800254800257,0.23520111020111018,0.3207343707343707,0.23458003458003457,0.23454135954135955,0.2755551005551006,0.27226999726999723,0.3025002275002275,0.2816703066703067,0.0869568112598828,0.09764433663602792,0.08144560094695823,0.09138357830225972,0.06708779184773593,0.07874927762631181,0.08040866677979103,0.08366382769312924,0.08521392339164333,0.08275568830691138,0.027633550866929462,0.029869089346260008,0.02806255051479322,0.027756694122200908,0.024676556161013503,0.028867393655723432,0.025747655964475858,0.02720323443393873,0.025894079962070844,0.02639914291792727,0.2713549913549913,0.08353095027906514,0.027210994794533327,0.114173776235166,0.016964273262229896,0.15212916214792113
XGBoostWrapper,DiceLoss,"{'alpha': 0.25, 'square_denominator': True, 'reduction': 'sum', 'index_label_position': False, 'smooth': 1e-05}",new_yeast,0.11111111111111112,0.11111111111111112,0.11111111111111112,0.11111111111111112,0.11111111111111112,0.11111111111111112,0.11111111111111112,0.11111111111111112,0.11111111111111112,0.11111111111111112,0.11111111111111112,0.11111111111111112,0.11111111111111112,0.11111111111111112,0.11111111111111112,0.11111111111111112,0.11111111111111112,0.11111111111111112,0.11111111111111112,0.11111111111111112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.311996086996087,0.311996086996087,0.311996086996087,0.311996086996087,0.311996086996087,0.311996086996087,0.311996086996087,0.311996086996087,0.311996086996087,0.311996086996087,0.052844681739283285,0.052844681739283285,0.052844681739283285,0.052844681739283285,0.052844681739283285,0.052844681739283285,0.052844681739283285,0.052844681739283285,0.052844681739283285,0.052844681739283285,0.0166810053720006,0.0166810053720006,0.0166810053720006,0.0166810053720006,0.0166810053720006,0.0166810053720006,0.0166810053720006,0.0166810053720006,0.0166810053720006,0.0166810053720006,0.311996086996087,0.05284468173928329,0.0166810053720006,0.11111111111111113,0.0,0.11111111111111113
GBTClassifier,DiceLoss,"{'alpha': 0.5, 'square_denominator': True, 'reduction': 'sum', 'index_label_position': False, 'smooth': 0.001}",new_yeast,0.18560259925545985,0.13958349817921406,0.16152096147301961,0.16873730410179144,0.18273564834710904,0.17554047018101326,0.16890451184784994,0.14925786684989625,0.1452403481019217,0.17881177732528555,0.09819923295686098,0.1051291131606431,0.1183015898191655,0.09714442037619378,0.10394994031258595,0.10675379825000442,0.11316316646652427,0.11217873024664238,0.10496539559030427,0.09610882260206996,-0.02555905099727701,-0.030068702637744714,0.03081706974541539,-0.05923190863787926,-0.040038246983585456,-0.021739955172793445,0.008049571261108213,-0.00040085355461455806,-0.02769178816730531,-0.06617320925831792,0.2614978614978615,0.2796751296751297,0.31739239239239236,0.2607630357630358,0.28302848302848305,0.28573573573573574,0.30323960323960325,0.27224724724724725,0.28098325598325596,0.2655314405314405,0.06025173165252022,0.07032648907528503,0.083108478138259,0.06619760314937109,0.06304775479963447,0.07187399185208118,0.0696415357489648,0.06647934094475241,0.07159933187941907,0.06221787902215363,0.019983170609910596,0.022039249075283034,0.023514328692777524,0.02178748278392808,0.02024631572658323,0.022637350651470132,0.02152472187912548,0.021716319650048256,0.022639955765376255,0.021102128999555474,0.2810094185094185,0.06847441362624408,0.021719102383405804,0.10558942097809945,-0.023203707440299405,0.16559349856625608
XGBoostWrapper,DiceLoss,"{'alpha': 0.5, 'square_denominator': True, 'reduction': 'sum', 'index_label_position': False, 'smooth': 0.001}",new_yeast,0.11111111111111112,0.11111111111111112,0.11111111111111112,0.11111111111111112,0.11111111111111112,0.11111111111111112,0.11111111111111112,0.11111111111111112,0.11111111111111112,0.11111111111111112,0.11111111111111112,0.11111111111111112,0.11111111111111112,0.11111111111111112,0.11111111111111112,0.11111111111111112,0.11111111111111112,0.11111111111111112,0.11111111111111112,0.11111111111111112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.311996086996087,0.311996086996087,0.311996086996087,0.311996086996087,0.311996086996087,0.311996086996087,0.311996086996087,0.311996086996087,0.311996086996087,0.311996086996087,0.052844681739283285,0.052844681739283285,0.052844681739283285,0.052844681739283285,0.052844681739283285,0.052844681739283285,0.052844681739283285,0.052844681739283285,0.052844681739283285,0.052844681739283285,0.0166810053720006,0.0166810053720006,0.0166810053720006,0.0166810053720006,0.0166810053720006,0.0166810053720006,0.0166810053720006,0.0166810053720006,0.0166810053720006,0.0166810053720006,0.311996086996087,0.05284468173928329,0.0166810053720006,0.11111111111111113,0.0,0.11111111111111113
GBTClassifier,DiceLoss,"{'alpha': 0.5, 'square_denominator': True, 'reduction': 'sum', 'index_label_position': False, 'smooth': 0.0001}",new_yeast,0.16538507130152896,0.18531894854397096,0.16220414389404827,0.1522636966849323,0.1461669132195404,0.1966356992595225,0.16668605860850652,0.1678112256230827,0.1408290945433041,0.16162179405885194,0.10455798288887656,0.09157077345172689,0.10949411783587722,0.11101887374806467,0.08226704802117563,0.14311501735096216,0.08849449477505286,0.10179909610212197,0.10290024245090217,0.09365482443509075,-0.01406149345812073,-0.0678352462813899,-0.007410253011958951,-0.021288519878006975,-0.07190990464159254,0.058043002507160525,-0.059136015319014315,-0.01983326674787327,-0.04670114435794994,-0.058428480217688636,0.24184866684866685,0.2015015015015015,0.29919692419692423,0.21085403585403584,0.18606333606333608,0.2972017472017472,0.21617071617071618,0.2641800891800892,0.19204204204204206,0.18454818454818456,0.06805493726413728,0.055447001713478515,0.06522535558319485,0.05405525832041298,0.04340175999014904,0.10301718090276654,0.06074718355752521,0.0646923721520286,0.0485234501734194,0.052148064773962235,0.024743326345414908,0.022429066444339448,0.020612256209887457,0.021137456129130257,0.019141005582676257,0.02893209551953102,0.022785623646779843,0.02249786883816924,0.02064574130959899,0.02177164674181218,0.22936072436072438,0.061531256443107474,0.02246960867673396,0.1028872471059851,-0.030856132140643477,0.16449226457372887
